name,functions,color,precision,company,productURL,photoURL,oversampling,favorite,rating,status,"notes"
Lifeline Expanse,,,,Excite Audio,https://www.excite-audio.com/plugins/lifeline-expanse,https://imgs.search.brave.com/xHX-Gh259ZRTWyvZS-f5X0RKhToR0ksbqbevHIkcE_0/rs:fit:860:225:1/g:ce/aHR0cHM6Ly90c2U0/Lm1tLmJpbmcubmV0/L3RoP2lkPU9JUC5X/OVZud21MYzhoaGFn/UUE2X3JmUUtRSGFF/RiZwaWQ9QXBp,false,-,3,Active,"Lifeline%20Expanse%20creates%20authenticity%20and%20realism%20by%20using%20intricate%20re-amping%20techniques.%20Re-amping%20is%20the%20process%20of%20taking%20an%20audio%20signal%20and%20playing%20it%20out%20in%20an%20environment.%20The%20signal%20is%20sent%20through%20amps,%20mics%20and%20effects%20to%20add%20colour,%20texture%20and%20depth,%20then%20re-recorded.%0A%0ALifeline%20Expanse%20distils%20this%20complex%20technique%20into%20a%20modern,%20sleek%20workflow%20that%20offers%20producers%20instant%20flexibility%20and%20control%20over%20every%20element.%20Rearrange%20the%20signal%20chain%20and%20delicately%20blend%20effects%20using%20each%20module's%20main%20controls%20or%20the%20more%20focused%20under-the-hood%20functions."
Limiter 6 GE,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-limiter6-ge/,https://www.tokyodawn.net/wp-content/uploads/2018/11/Seite-1-Kopie-2.png,true,true,4,Active,"Dynamics%20Compressor%0AClipper%0AHigh%20Frequency%20Limiter%0APeak%20Limiter%0AOutput%20Protection%20Limiter%0ATrue%20Peak%20and%20EBU%20Loudness%20Meter"
Lindell 50 Buss,/Compressor/Harmonics,/70's/80's,/Vibey Analog,Lindell Audio,https://www.plugin-alliance.com/en/products/lindell_50_series.html,https://img.miditalk.com/files/attach/images/2021/01/12/2c4136ed43bd904108d7c26df60c6632.jpg,false,true,4,Active,"-"
Lindell 50 Channel,/EQ/Compressor/Limiter/Gate & Expander/Harmonics/Preamp Sim/Channel Strip,/70's/80's,/Vibey Analog,Lindell Audio,https://www.plugin-alliance.com/en/products/lindell_50_series.html,https://imgs.search.brave.com/zVvblJxOFjbFw-3ajFmpT4ow9PcON9qS86egsRzvh_8/rs:fit:1200:1200:1/g:ce/aHR0cHM6Ly9pMC53/cC5jb20vd3d3LmF1/ZGlvbXVzaWNhZGln/aXRhbC5jb20vd3At/Y29udGVudC91cGxv/YWRzLzIwMjEvMDEv/UGx1Z2luLUFsbGlh/bmNlX0xpbmRlbGwt/QXVkaW8tNTAtU2Vy/aWVzLmpwZz9maXQ9/MTkyMCUyQzE2MTIm/c3NsPTE,false,true,4,Active,"-"
Linear Phase EQ,,,,Waves,https://www.waves.com/plugins/linear-phase-eq#transparent-equalization-linear-phase-eq,https://img.wavescdn.com/1lib/images/products/plugins/preview/linear-phase-eq.png,false,true,4,Active,"-"
Linear Phase Multiband Compressor,,,,Waves,https://img.wavescdn.com/1lib/images/products/plugins/full/linear-phase-multiband-compressor.jpg,https://www.waves.com/plugins/linear-phase-multiband-compressor,false,true,4,Active,"-"
LittlePlate,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/Little-Plate-FINAL-v2-1600x519-1-400x130.png,false,true,4,Active,"-"
LoAir,,,,Waves,https://www.waves.com/plugins/loair,https://img.wavescdn.com/1lib/images/products/plugins/preview/loair-surround.png,false,-,3,Active,"-"
Lofi Space,,,,Waves,https://www.waves.com/plugins/lofi-space,https://img.wavescdn.com/1lib/images/products/plugins/preview/lofi-space.png,false,-,3,Active,"-"
Maag EQ2,/EQ,/80's/Modern,/Vibey Analog/Analog Mastering,Maag,https://www.plugin-alliance.com/en/products/maag_eq2.html,https://imgs.search.brave.com/KWoQHwlFNJAYMkCH19j-KlYEhTImKyr6ifyD3_2wfJk/rs:fit:1200:771:1/g:ce/aHR0cHM6Ly9maWxl/cy5wbHVnaW4tYWxs/aWFuY2UuY29tL3By/b2R1Y3RzL21hYWdf/ZXEyL2ltYWdlcy9j/YXJvdXNlbC9tYWFn/LWVxMi0wMS5wbmc,false,true,4,Active,"-"
Mai Tai,,,,Presonus,https://shop.presonus.com/Studio-One-Prime-Mai-Tai,https://blog.presonus.com/wp-content/uploads/2019/04/Mai-Tai.png,false,-,3,Active,"Mai%20Tai%20is%20a%20polyphonic%20analog%20modeling%20synthesizer%20with%20a%20simple%20and%20straightforward%20interface.%20It%20excels%20at%20pad%20sounds,%20leads,%20rhythmic%20chords,%20and%20many%20other%20synth%20duties."
masterdesk,,,,Brainworx,https://brainworx.audio/products.html,https://brainworx.audio/assets/images/c/Brainworx_bx_masterdesk-2xScreenshot_V1-d8c0708c.png,false,-,3,Active,"-"
masterdesk Classic,,,,Brainworx,https://brainworx.audio/products.html,https://brainworx.audio/assets/images/e/4xScreenshot%20bx_masterdesk%20Classic%201-c930d06e.png,false,-,3,Active,"-"
MaxxBass,,,,Waves,https://www.waves.com/plugins/maxxbass#adding-deep-low-frequencies-with-maxxbass,https://img.wavescdn.com/1lib/images/products/plugins/preview/maxxbass.png,false,-,4,Active,"-"
MaxxVolume,,,,Waves,https://www.waves.com/plugins/maxxvolume#mix-and-master-with-maxxvolume,https://img.wavescdn.com/1lib/images/products/plugins/preview/maxxvolume.png,false,true,4,Active,"-"
Melodyne,/Vocal-Specific Processing,/Modern/Extreme,/Digital Precision,Celemony,https://www.celemony.com/en/start,https://static.kvraudio.com/i/b/melodyne_editor.1295362335.jpg,false,true,4,Active,"-"
MetaFilter,,,,Waves,https://www.waves.com/plugins/metafilter#metafilter-plugin-tutorial,https://img.wavescdn.com/1lib/images/products/plugins/full/metafilter.jpg,false,-,3,Active,"-"
MetaFlanger,,,,Waves,https://www.waves.com/plugins/metaflanger,https://img.wavescdn.com/1lib/images/products/plugins/preview/metaflanger.png,false,-,3,Active,"-"
MicroShift,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/MicroShift-400x130.png,false,-,4,Active,"The%20classic%20studio%20trick%20for%20super%20wide%20vocals%20%EF%BF%BD%20with%20a%20powerful%20new%20twist."
Mini V3,,,,Arturia,https://www.arturia.com/products/software-instruments/mini-v/overview,https://www.16sounds.com/ImageGen.ashx?image=/images/plugins/Mini.jpg&compression=70,false,-,3,Active,"-"
MJUC,,,,Klanghelm,https://klanghelm.com/contents/products/MJUC.html,https://klanghelm.com/assets/img/MJUC/MJUC1.jpg,true,true,4,Active,"MJUC%20is%20the%20most%20effortful%20Klanghelm%20plugin%20to%20date.%20It%20took%20almost%20two%20years%20of%20extensive,%20dare%20I%20say%20%22excessive%22,%20research%20and%20development.%20To%20create%20MJUC%20I've%20researched%20and%20analyzed%20each%20and%20every%20variable-mu*%20implementation%20I%20could%20get%20my%20hands%20on%20to%20get%20the%20best%20of%20tube%20compression%20into%20a%20single%20processor.%20In%20order%20to%20do%20the%20diversity%20of%20this%20compression%20topology%20justice,%20three%20different%20models%20have%20been%20built.%20These%20are%20kind%20of%20a%20time%20travel%20though%20the%20history%20of%20tube%20compression%20to%20capture%20the%20essence%20of%20each%20generation.%20Each%20model%20has%20its%20own%20dedicated%20signal%20path%20and%20dedicated%20control%20set.%20If%20desired%20you%20can%20tweak%20the%20overall%20tone%20and%20saturation%20of%20each%20model%20with%20the%20unique%20TIMBRE%20and%20the%20DRIVE%20knob.%20DRIVE%20controls%20the%20load%20of%20the%20input%20and%20output%20transformers%20as%20well%20as%20the%20saturation%20of%20the%20tube%20gain%20stages,%20if%20applicable.%20The%20TIMBRE%20extends%20MJUC's%20use%20as%20a%20tone%20shaper."
Mojito,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Mojito.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/Instruments/Mojito.png,false,-,3,Active,"Mojito%20is%20a%20simple,%20monophonic,%20subtractive%20synthesizer%20with%20effects%20that%20is%20capable%20of%20generating%20a%20wide%20range%20of%20sounds.%20It%20models%20a%20classic%20analog%20synthesizer%20and%20features%20a%20low-aliasing%20oscillator%20and%20a%2024%20dB%20filter%20emulation.%20Mojito%20can%20generate%20killer%20bass%20sounds,%20lead%20sounds,%20and%20special%20effects."
MondoMod,,,,Waves,https://www.waves.com/plugins/mondomod,https://img.wavescdn.com/1lib/images/products/plugins/preview/mondomod.png,false,-,3,Active,"-"
Monique,,,,Monoplugs,https://www.producersphere.com/monoplugs-monique-free-vst-synth/,https://www.producersphere.com/wp-content/uploads/2020/10/Monoplugs-Monique-1-free-plugin-synth.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,false,-,3,Active,"Monique%20is%20a%20monophonic%20subtractive%20VST%20synthesizer%20with%20an%20impressive%20range%20of%20on-board%20effects%20and%20modulation%20options.%0A%0AMonoplugs%EF%BF%BD%20other%20plugin,%20the%20B-Step%20Sequencer,%20is%20also%20available%20for%20free."
MV2,,,,Waves,https://www.waves.com/plugins/mv2,https://img.wavescdn.com/1lib/images/products/plugins/preview/mv2.png,false,true,4,Active,"-"
Nectar 3 Elements,,,,Izotope,https://www.izotope.com/en/products/nectar/features.html,https://www.izotope.com/en/products/nectar/features/_jcr_content/root/flexcontainer/sectioncontainer/flexcontainer/flexcontainer/image_copy.coreimg.82.1280.jpeg/1643230351894/nectar-3-module-equalizer.jpeg,false,-,3,Active,"-"
NEOLD BIG AL,/Filter/Distortion/Harmonics/Exciter/Amp Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Neold,https://www.neold.com/big-al,https://www.themusictelegraph.com/imgdata/themusictelegraph_com/202102/2021020927093745.jpeg,false,true,4,Active,"-"
NEOLD V76U73,/EQ/Filter/Compressor/Limiter/Harmonics/Preamp Sim/Channel Strip,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Neold,https://www.neold.com/v76u73,https://happymag.tv/wp-content/uploads/2020/08/NEOLD-V76U73-hardware.jpg,false,true,5,Active,"-"
NEOLD WARBLE,/Filter/Harmonics/Delay/Chorus | Flanger | Phaser | Tremolo/Frequency-Shifter | Pitch-Shifter,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Neold,https://www.plugin-alliance.com/en/products/neold_warble.html,https://nulldown.com/wp-content/uploads/2021/12/Screen-Shot-2021-11-17-at-16.jpg,false,true,4,Active,"-"
Neutron 3,,,,Izotope,https://www.izotope.com/en/products/neutron.html,https://www.audiodeluxe.com/sites/default/files/products/neutron_3_standard_exciter.png,false,-,3,Active,"-"
Neutron 3 Visual Mixer,,,,Izotope,https://www.izotope.com/en/products/visual-mixer.html,https://www.izotope.com/content/izotope/en/learn/rethinking-audio-production-with-neutron-3-visual-mixer/jcr%3acontent/root/sectioncontainer_main/flexcontainer/flexcontainer_center/flexcontainer_center_top/image.coreimg.82.1280.png/1590860040668.png,false,-,3,Active,"-"
NLS Non-Linear Summer�,,,,Waves,https://www.waves.com/plugins/nls-non-linear-summer,https://img.wavescdn.com/1lib/images/products/plugins/full/nls-channel-spike.jpg,false,true,5,Active,"-"
Nova,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-nova/,https://www.tokyodawn.net/wp-content/uploads/2018/11/Seite-1-Kopie-3-1.png,false,-,3,Active,"AUDIO%20PLUGINSARTISTSVIDEOS%0AAUDIO%20PLUGINS%0AAudio%20PluginsKnowledge%20Base%0ATDR%20Nova%0ANovaNovaNovaNovaNova%0A12345%0ANOVA%20is%20a%20parallel%20dynamic%20equalizer.%20Appearing%20in%20the%20familiar%20layout%20of%20a%20parametric%20equalizer,%20each%20band%20also%20includes%20a%20full%20featured%20dynamics%20section%20allowing%20the%20processor%20to%20cover%20an%20impressively%20wide%20range%20of%20applications.%20Be%20it%20a%20master%20lacking%20density,%20the%20drum%20bus%20asking%20for%20more%20crispiness,%20or%20a%20sibilance%20problem%20in%20your%20perfect%20take:%20NOVA%20has%20an%20elegant%20answer."
Nx Ocean Way Nashville,,,,Waves,https://www.waves.com/plugins/nx-ocean-way-nashville,https://img.wavescdn.com/1lib/images/products/plugins/preview/nx-ocean-way-nashville-v2.png,false,true,4,Active,"-"
oberhausen,,,,Brainworx,https://www.plugin-alliance.com/en/products/bx_oberhausen.html,https://brainworx.audio/assets/images/2/02-BX_bx_oberhausen-Hero_Template-GUI-2e8a2b62.png,false,true,3,Active,"-"
OneKnob Driver,,,,Waves,https://www.waves.com/plugins/oneknob-driver,https://img.wavescdn.com/1lib/images/products/plugins/preview/oneknob-driver.png,false,-,3,Active,"-"
OneKnob Filter,,,,Waves,https://www.waves.com/plugins/oneknob-filter,https://img.wavescdn.com/1lib/images/products/plugins/full/oneknob-filter.jpg,false,-,3,Active,"-"
OneKnob Pumper,,,,Waves,https://www.waves.com/plugins/oneknob-pumper#introducing-oneknob-pumper,https://img.wavescdn.com/1lib/images/products/plugins/preview/oneknob-pumper.png,false,-,3,Active,"-"
opto,,,,Brainworx,https://www.plugin-alliance.com/en/products/bx_opto.html,https://www.brainworx.audio/assets/images/5/bx_opto-600-4xScreenshot-blanc_V1-aca0e985.png,false,true,4,Active,"-"
opto Pedal,,,,Brainworx,https://brainworx.audio/products.html,https://www.brainworx.audio/assets/images/4/bx_optoPedal-2xScreenshot-action-transparent_V1-cc396434.png,false,-,3,Active,"-"
OVox Vocal ReSynthesis,,,,Waves,https://www.waves.com/plugins/ovox-vocal-resynthesis,https://img.wavescdn.com/1lib/images/products/plugins/full/ovox-vocal-resynthesis-v2.jpg,false,true,4,Active,"-"
Ozone 9,,,,Izotope,https://www.izotope.com/en/products/ozone.html,https://www.izotope.com/en/products/ozone/_jcr_content/root/flexcontainer/sectioncontainer_186/flexcontainer/teaser/image.coreimg.82.1280.png/1652997182173/standard-master-assistant.png,true,true,5,Active,"-"
PanMan,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/PanMan-400x130.png,false,true,4,Active,"-"
PAZ Analyzer,,,,Waves,https://www.waves.com/plugins/paz-analyzer,https://img.wavescdn.com/1lib/images/products/plugins/preview/paz-analyzer.png,false,true,4,Active,"-"
PhaseMistress,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/PhaseMistress-400x130.png,false,true,4,Active,"-"
PianoVerb,,,,Psp Audioware,https://www.pspaudioware.com/products/psp-pianoverb,https://1.bp.blogspot.com/--st9G2XKIdQ/UWHBF6VyNPI/AAAAAAAAAG8/d-1jSEwmEIA/s1600/PSP_PianoVerb2.jpg,false,-,3,Active,"-"
PreBOX,/Filter/Harmonics/Preamp Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Analog Obsession,https://freevstplugins.net/analog-obsession-prebox/,https://c10.patreonusercontent.com/4/patreon-media/p/post/36362672/3a8cac36eede4e349b05b0698492733a/eyJ3Ijo2MjB9/1.png?token-time=1657843200&token-hash=iXpnzxS-z8W78_2MazFFQzvDaznPAm-VWbUGen_cFKU%3D,true,-,3,Active,"Ultimate%20preamp%20-%20distortion%20box%20is%20fully%20updated%20from%20scratch,%20now!%0A%0AFEATURES%0A%0A-%2011%20Selectable%20Preamp%20Models%0A%0A-%20+/-%2024dB%20Input%20Gain%20with%20AGC%0A%0A-%20+/-%2024dB%20Output%0A%0A-%20Selectable%20HPF%20(FLAT%20-%2080Hz%20-%20300Hz%20-%20300+80Hz)%0A%0A-%20Selectable%20LPF%20(FLAT%20-%203kHz)%0A%0A-%20ANALOG%20OBSESSION%20(Label)%20will%20engage%204x%20Oversampling"
PREDD,/Filter/Mic Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Analog Obsession,https://www.patreon.com/posts/predd-57672680,https://c10.patreonusercontent.com/4/patreon-media/p/post/57672680/0737ccc356844200b628ec01a5dbe858/eyJ3Ijo2MjB9/1.png?token-time=1657843200&token-hash=IJyVGVTlYHO8dkQPTOww_ojmXgEh04AZZYI5m_1XOw4%3D,true,-,3,Active,"Vintage%20Mic%20Preamp%20/%20DI%0A%0AFeatures%0A%0A-%20MIC/DI%20:%20Will%20select%20input%20section.%20Mic%20preamp%20or%20DI%20input.%0A%0A-%20PAD%20:%20-20dB%20PAD.%20Fully%20gain%20compensated.%0A%0A-%20POLE%20:%20Phase%20invert%0A%0A-%20VOLTAGE%20GAIN%20:%20Selectable%20main%20gain%20knob.%20Fully%20gain%20compensated.%0A%0A-%20FINE%20GAIN%20SET%20:%20Variable%20+/-%205dB%20gain%20for%20fine%20settings.%20Fully%20gain%20compensated.%0A%0A-%20OUTPUT%20:%20Main%20output%20knob.%0A%0A-%20RUMBLE%20FILTER%20:%2020%20to%20180Hz%20Highpass%20Filter.%0A%0A-%20HF%20:%2010dB%20high%20boost%0A%0A-%20ANALOG%20OBSESSION%20:%20Oversampling"
Presence XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Presence_XT.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/PresenceXTMain2.png,false,-,3,Active,"Presence%20XT%20Editor%20unlocks%20the%20Edit%20Page%20of%20Presence%20XT,%20Studio%20One%EF%BF%BD%EF%BF%BDs%20built-in%20sample%20player%20instrument.%20It%20turns%20an%20already%20great-sounding%20instrument%20into%20an%20intuitive,%20powerful%20sound-design%20tool%20for%20musicians,%20producers,%20and%20sound%20designers.%20With%20direct%20support%20for%20all%20major%20sampler%20formats,%20it's%20the%20perfect%20host%20for%20any%20custom%20sampler%20sound%20library."
PrimalTap,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/07/PrimalTap-Main-GUI-400x130.png,false,true,4,Active,"-"
PS22 Stereo Maker,,,,Waves,https://www.waves.com/plugins/ps22-stereo-maker,https://img.wavescdn.com/1lib/images/products/plugins/preview/ps22-stereo-maker.png,false,-,3,Active,"-"
PuigTec EQs,,,,Waves,https://www.waves.com/plugins/puigtec-eqs,https://img.wavescdn.com/1lib/images/products/plugins/preview/puigtec-eqs-v2.png,false,-,3,Active,"-"
Q10 Equalizer,,,,Waves,https://www.waves.com/plugins/q10-equalizer,https://img.wavescdn.com/1lib/images/products/plugins/preview/q10-equalizer.png,false,-,3,Active,"-"
Radiator,,,,Soundtoys,https://www.soundtoys.com/product/,https://www.soundtoys.com/wp-content/uploads/2015/06/Radiator-400x130.png,false,true,4,Active,"-"
refinement,,,,Brainworx,https://brainworx.audio/products.html,https://www.brainworx.audio/assets/images/f/bx_refinement-2xScreenshot-action-blanc_V1-7b76a36f.png,false,true,5,Active,"-"
Regressif,,,,Inear Display,https://www.ineardisplay.com/plugins/regressif/,https://www.ineardisplay.com/assets/Regressif/Regressif.png,false,-,3,Active,"Regressif%20is%20an%20audio%20plugin%20focused%20on%20sound%20degradation.%20Combining%20a%20multimode%20filter%20with%20distortion,%20samplerate%20reduction%20and%20bitcrushing%20effects,%20it%20can%20turn%20the%20most%20innocent%20sound%20into%20a%20wall%20of%20digital%20noise.%20Two%20LFO%20modules%20and%20an%20additional%20LFO%20mixer%20can%20then%20be%20brought%20into%20the%20mix%20to%20further%20mutilate%20your%20audio.%0A%0AThese%20functions%20are%20wrapped%20in%20a%20clean%20and%20easy%20to%20use%20interface%20:%20each%20module%20is%20clearly%20delimited%20and%20color%20coded,%20and%20the%20modulations%20can%20be%20assigned%20simply%20by%20dragging%20nodes.%20This%20playful%20interface%20allows%20to%20quickly%20create%20new%20patches%20or%20tweak%20one%20of%20the%20built-in%20presets.%20And%20if%20the%20supplied%20presets%20are%20not%20enough,%20Regressif%20also%20packs%20a%20randomizer%20for%20instant%20inspiration."
Relay,,,,Izotope,https://www.izotope.com/en/products/insight/features/relay.html,https://www.izotope.com/en/products/insight/features/relay/_jcr_content/root/flexcontainer/sectioncontainer_cop/flexcontainer/flexcontainer_1739674494/image.coreimg.82.1280.jpeg/1641329684991/nectar-3-plugin-relay.jpeg,false,-,3,Active,"-"
Renaissance Axx,,,,Waves,https://www.waves.com/plugins/renaissance-axx#renaissance-quick-look-r-axx,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-axx-light.png,false,true,3,Active,"-"
Renaissance Bass,,,,Waves,https://www.waves.com/plugins/renaissance-bass#image,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-bass-light.png,false,true,3,Active,"-"
Renaissance Channel,,,,Waves,https://www.waves.com/plugins/renaissance-channel,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-channel-light.png,false,true,3,Active,"-"
Renaissance Compressor,,,,Waves,https://www.waves.com/plugins/renaissance-compressor#mixing-beats-vocals-renaissance-plugins-marioso,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-compressor-v2.png,false,true,3,Active,"-"
Renaissance DeEsser,,,,Waves,https://www.waves.com/plugins/renaissance-deesser#renaissance-quick-look-r-deesser,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-deesser-light.png,false,true,4,Active,"-"
Renaissance Equalizer,,,,Waves,https://www.waves.com/plugins/renaissance-equalizer#mixing-beats-vocals-renaissance-plugins-marioso,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-equalizer-light.png,false,-,3,Active,"-"
Renaissance Reverb,,,,Waves,https://www.waves.com/plugins/renaissance-reverb#mixing-beats-vocals-renaissance-plugins-marioso,https://img.wavescdn.com/1lib/images/products/plugins/preview/renaissance-reverb-light.png,false,true,4,Active,"-"
Rev PLATE-140,,,,Arturia,https://www.pluginboutique.com/product/2-Effects/17-Reverb/6637-Rev-PLATE-140,https://www.pluginboutique.com//system/resources/srcs/000/061/891/original/rev_plate_140_pluginboutique.jpg?1627484216,false,-,4,Active,"-"
rockrack V3 Player,,,,Brainworx,https://brainworx.audio/products.html,https://www.brainworx.audio/assets/images/d/bx_rockrackcrunch800-4xScreenshot-amp-default-transparent_V1-6210c8dd.png,false,-,3,Active,"-"
RomPlay 2,/Instruments,/80's/Modern/Extreme,/Vibey Analog,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,https://electroniksoundlab.com/wp-content/uploads/2020/06/ROMPLAY-2.png,false,true,5,Active,"Romplay%202%20is%20a%20simple%20sound%20module%20that%20contains%20144%20high%20quality%20Presets,%20covering%20different%20categories%20such%20as%20Keys,%20Leads,%20FX,%20Textures%20and%20Synthesizers.%20use%20this%20module%20to%20capture%20quick%20ideas%20or%20for%20final%20projects.%0A%0AFeatures:%0A%0AWindows%20&%20Mac%0A32%20%7C%2064%20bit%0A144%20Presets%20for%20Electronic%20music.%0ALFO%20Modulation%20Controls.%0APoly%20%7C%20Mono%20%7C%20Legato%20Mode%0AGlide%20Time%20(%20Only%20on%20Mono%20&%20Legato%20Mode)%0AADSR%0AReverb%0ACatalina%20Support"
RS-W2395C,,,,Fuse Audio,https://fuseaudiolabs.com/#/pages/product?id=300965965,https://mycommerce.akamaized.net/api/pimages/P300965965/BIG/300965965.JPG,false,-,3,Active,"1950%20MEETS%202019%0AThe%20W2395c%20is%20a%20classic%20Baxandall%20EQ%20combined%20with%20a%20powerful%20and%20beautiful%20sounding%20mid%20band.%20As%20a%20solitary%20or%20complementary%20equalizer%20with%20that%20special%20something,%20its%20particular%20tone%20and%20slightly%20interactive%20bands%20let%20your%20tracks%20stand%20out%20big%20time.%20In%20close%20cooperation%20with%20its%20creator,%20analog%20mastermind%20Roger%20Schult,%20we%20are%20delighted%20to%20offer%20this%20amazing%20plugin%20completely%20for%20free."
RT-7070,,,,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,https://electroniksoundlab.com/wp-content/uploads/2020/05/RT-7070.png,false,-,3,Active,"RT-7070%20is%20a%20VST3/VST/AU%20drum%20rompler%20for%20Windows%20&%20Mac,%20inspired%20by%20the%20classic%20TR-707,%20containing%2020%20drum%20kits:%20One%20original%20707%20and%2019%20kits,%20treated%20with%20an%20arsenal%20of%20modern%20and%20vintage%20dynamic%20processors%20and%20effects,%20to%20give%20you%20maximum%20variety.%0A%0AOriginal%20kit%20recorded%20by%20our%20friend%20Ala@n%20Valdez%0A%0AFeatures:%0A%0ALP/HP%20Filter.%0A20%20Drum%20kits.%0AReverb.%0AMain%20Decay.%0APan%20controls%20on%20each%20channel.%0AVolume%20mixer.%0AAssignable%20Outputs.%0A100%25%20royalty%20free.%0AmacOS%20Catalina%20Support."
RVK-808,,,,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,https://electroniksoundlab.com/wp-content/uploads/2020/05/RVK-808.png,false,-,3,Active,"RVK-808%20(KVR%20DC16)%20is%20a%20VST/AU%20drum%20ROMpler%20for%20Windows%20&%20Mac%20inspired%20by%20the%20classic%20TR-808.%0A%0AFeatures:%0A%0A272%20quality%20samples.%0A17%20drum%20kits.%0AAssignable%20outputs.%0AmacOS%20Catalina%20Support"
RX 8 De-click,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/mouth-de-click.html,https://www.izotope.com/en/products/rx/features/mouth-de-click/_jcr_content/root/flexcontainer/sectioncontainer_cop/flexcontainer/flexcontainer_1739674494/image.coreimg.82.1280.png/1634136501229/mouth-de-click%402x.png,false,true,5,Active,"-"
RX 8 De-clip,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/de-clip.html,https://www.izotope.com/en/products/rx/features/de-clip/_jcr_content/root/flexcontainer/sectioncontainer_cop/flexcontainer/flexcontainer_1739674494/image.coreimg.82.1280.png/1641332120758/2a-de-clip-module.png,false,true,5,Active,"-"
RX 8 De-hum,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/de-hum.html,https://www.izotope.com/en/products/rx/features/de-hum/_jcr_content/root/flexcontainer/sectioncontainer_cop/flexcontainer/flexcontainer_1739674494/image_1617413457.coreimg.82.1280.png/1641332359442/rx-9-adv-de-hum-ui-2x.png,false,true,5,Active,"-"
RX 8 Voice De-noise,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/voice-de-noise.html,https://www.izotope.com/en/products/rx/features/voice-de-noise/_jcr_content/root/flexcontainer/sectioncontainer_cop/flexcontainer/flexcontainer_1739674494/image.coreimg.82.1280.png/1641330977009/voice-de-noise%402x.png,false,true,5,Active,"-"
S1 Stereo Imager,,,,Waves,https://www.waves.com/plugins/s1-stereo-imager#go-wider-than-panning-waves-s1-stereo-imager,https://img.wavescdn.com/1lib/images/products/plugins/preview/s1-stereo-imager.png,false,-,3,Active,"-"
Sample One XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/SampleOne%20XT.htm,https://s1manual.presonus.com/Content/Resources/Images/StudioOneImages/SO4%20-%20Sample%20One%20XT%20-%20Wave.png,false,-,3,Active,"A%20sampler%20is%20a%20bit%20like%20a%20synthesizer.%20However,%20instead%20of%20generating%20sounds%20using%20oscillators%20or%20operators,%20samplers%20start%20with%20an%20audio%20clip,%20or%20%EF%BF%BDsample,%EF%BF%BD%20and%20then%20play%20and%20process%20that%20sample%20based%20on%20how%20the%20instrument%20is%20configured.%0A%0ASampleOne%20XT%20is%20a%20full-featured%20sampler%20that%20builds%20on%20the%20strengths%20of%20our%20original%20SampleOne%20instrument.%20It%20features%20triggered%20sampling,%20automatic%20time-stretching,%20a%20full%20range%20of%20tone-shaping%20tools,%20and%20flexible%20onboard%20effects."
Schoeps Double MS,,,,Schoeps,https://www.plugin-alliance.com/en/products/schoeps_double_ms.html,https://imgs.search.brave.com/DkiVsGAQFNzX643zeE_KOp4pkxcmahkkaIlibOCCKeM/rs:fit:1024:513:1/g:ce/aHR0cHM6Ly9pbWcu/YXVkaW9mYW56aW5l/LmNvbS9pbWFnZXMv/dS9wcm9kdWN0L25v/cm1hbC9zY2hvZXBz/LWRvdWJsZS1tcy0y/NzQ1MzEuanBn,false,-,3,Active,"-"
